172.24.0.1 - - [29/Jul/2020:13:25:46 +0300] "POST /public/installation/index.php HTTP/1.1" 200 529 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:25:46 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1976 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:26:29 +0300] "POST /public/installation/index.php HTTP/1.1" 200 530 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:26:29 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1975 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:26:42 +0300] "GET /public/installation/index.php HTTP/1.1" 200 5330 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:27:02 +0300] "POST /public/installation/index.php HTTP/1.1" 200 529 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:27:02 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1975 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:27:31 +0300] "POST /public/installation/index.php HTTP/1.1" 200 540 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:27:31 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1978 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:28:02 +0300] "POST /public/installation/index.php HTTP/1.1" 200 545 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:28:02 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1979 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:28:09 +0300] "POST /public/installation/index.php HTTP/1.1" 200 545 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:28:09 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1981 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:28:18 +0300] "POST /public/installation/index.php HTTP/1.1" 200 541 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
